id,title,released,country,master_id,status
1181053,I Feel Like Buddy Holly,1984,Europe,106737,Accepted
1181513,Bounce And Dip,1996,US,,Accepted
1183989,House Your Body Round,1992,Netherlands,159374,Accepted
1185435,Revamp EP,2007,Germany,,Accepted
1186160,Sisters Of Mercy.Amsterdam Melkweg 2-6-84,1984,,63668,Accepted
1187421,Purple Light EP,2007-01-22,Croatia,,Accepted
1187609,We Want Miles,1990,Netherlands,65130,Accepted
1188563,Dancin Floor,1995-02-25,US,,Accepted
1190277,Cartoon Heroes (Remixes),2000,Italy,40848,Accepted
1191591,This Is Dance,1995,Canada,,Accepted
1192745,"Elvis Country (I'm 10,000 Years Old)",1971,UK,107552,Accepted
1194459,Love Is To Love A Lover's Love,1982,Germany,220015,Accepted
1194844,Stardust EP,2008-01-03,UK,120562,Accepted
1196392,From The Inside Out,2008-01-14,UK,162950,Accepted
1196427,Kittenz And Thee Glitz,2001,US,43737,Accepted
1197582,The Rolling Stones,1964,UK,9715,Accepted
1197593,The Rutles,1978-04-07,US,79428,Accepted
1201118,Its Real,2008,UK,,Accepted
1204887,Set The Night Alight! (Lavender Remake),2008-01-18,UK,,Accepted
1205396,Love You Baby / What Can I Do,1975,UK,842578,Accepted
1207906,Immel Und Oelle EP,2008-01-17,US,,Accepted
1210207,Desire Is Now (Sully Remix),2007-12-18,UK,218833,Accepted
1213045,I Like To Die,1994,US,1041224,Accepted
1213998,Piston Roundup - Volume 1,2008-01-08,Portugal,,Accepted
1214901,Load And Save,1997,France,71611,Accepted
1216327,Manifold Music Popkomm 2000,2000,Germany,,Accepted
1219340,The Freed Man,2007-06-25,Europe,29814,Accepted
1219883,Callous Cell,2007,Italy,,Accepted
1220105,L'Elephant Rouge E.P.,2008-01-28,Germany,72959,Accepted
1221123,Charlotte Sometimes,1986,Germany,21107,Accepted
1222722,One Dream (Louie Vega Remix),2008-01-00,US,133918,Accepted
1223433,DJ Maxi Single 80,,Poland,,Accepted
1224843,Love Really Sucks E.P.,1995-03-01,Netherlands,2442,Accepted
1238532,Stretchin' Out (In A Rubber Band) / Physical Love,1976,US,505831,Accepted
1239215,Awards Avenue,2008-02-00,Germany,,Accepted
1239818,Unlike You,2005-07-01,Denmark,,Accepted
1240909,#2,1999,US,,Accepted
1242458,What You Need / Highest Degree,1991,US,340808,Accepted
1243944,Je Ne Peux Plus Me Passer De Toi / Si C'etait,1972,Belgium,1166403,Accepted
1245713,Baptism,2004-05-17,Europe,74693,Accepted
1251498,August 86 International,1986-08-00,UK,,Accepted
1254453,Oil And Gold,1985,Portugal,48344,Accepted
1256233,Rave To The Joy,1992,Netherlands,264337,Accepted
1262280,Self Destruction Blues (The Appetite For Destruction & Lies Studio Sessions),2007-03-12,Europe,,Accepted
1262908,Bailemos Un Vals,1978,Belgium,507028,Accepted
1264673,Byzantium (Mixes),1995-11-06,UK,125551,Accepted
1265779,Feel Me (Through The Radio),2008-03-07,Germany,76946,Accepted
1265865,Resident Magazine Promo Mix Vol. 8,2007-07-00,Austria,,Accepted
1267843,Hiphop Non Stop / Nie Słuchać Przed 2050 R.,2002-11-04,Poland,668115,Accepted
1267858,White Horse,1983,Denmark,73196,Accepted
1268094,Duran Duran,2003,Europe,79018,Accepted
1270505,Winter Of Artifice,2008,Canada,,Accepted
1273348,Paradoxymoron,1998-09-25,US,,Accepted
1277740,Chill,,US,492155,Accepted
1281671,High Blood Pressure,2008-04-04,Ukraine,1044036,Accepted
1282143,Sweet Lady,1999,Jamaica,,Accepted
1282320,Southernplayalisticadillacmuzik,,Germany,26075,Accepted
1282920,Jams,1995,US,216846,Accepted
1285387,Marble House,2007-02-19,UK,37026,Accepted
1288438,I Am = 黙示録,1979,Japan,99478,Accepted
1288631,DJ Zone 01 - First Class 01,2008-01-18,Italy,,Accepted
1292174,The Earlier Years,,,,Accepted
1296812,The Funk Stars E.P.,1999,Spain,,Accepted
1297788,Gimme The Love,1994,Germany,129619,Accepted
1298488,The Verdict (The Norman Cook Remixes),1990,Germany,144262,Accepted
1298616,August 98 Radio,1998,US,,Accepted
1300991,Left,2008-06-11,Germany,17206,Accepted
1304475,Eurovision - Volume 2,2002,Netherlands,1176958,Accepted
1306043,I Will Come To You,1997-11-10,UK,157293,Accepted
1306084,Love...Thy Will Be Done,1991,Europe,56884,Accepted
1307718,Your Love,2008-04-00,Germany,74899,Accepted
1308641,Room To Roam,1990-10-02,UK & Europe,60582,Accepted
1308955,Minimal Scarf Fuckers Drown!,2008-04-16,Canada,24050,Accepted
1312021,Helen Cornell (The Remixes),2008-04-00,Germany,76990,Accepted
1313221,Analyse This,2003,UK,,Accepted
1315317,This Is Titiyo,1993,Europe,1773703,Accepted
1319321,Trippin' (Garage Mixes),2001,UK,150436,Accepted
1321398,What Has Love Taught You,1981,UK,1305881,Accepted
1321614,Audiomatique 2.1,2008-04-29,Germany,128853,Accepted
1323813,Epistemological Despondency,2004,UK,104894,Accepted
1324244,Mystical Experience,1997,US,428583,Accepted
1327144,Koa Angst Vorm Wind,1996,Germany,2455294,Accepted
1327863,Wonder Woman,1996,Italy,255798,Accepted
1329982,Cocaine,2007-01-08,UK,,Accepted
1333314,Love Is The Gun,1988,Germany,132788,Accepted
1339974,My Life,1998-11-26,Japan,1265308,Accepted
1341939,Like I Love You / Higher Lover,2007,Denmark,,Accepted
1348092,Traumschwiegersöhne,2007-10-00,Germany,86268,Accepted
1350570,Rest In Peace,1992,UK & Europe,140564,Accepted
1350789,Weather The Storm EP,2004-02-00,UK,380955,Accepted
1351948,Keine Arbeit Macht Frei! + Treblinka,2007,Poland,278291,Accepted
1352028,At This Time,2005-11-01,US,86646,Accepted
1352308,Redneck Rampage,1997-04-30,US,986671,Accepted
1358712,F... Chirac,,,319632,Accepted
1360182,Connect,1992,UK,203778,Accepted
1363569,Don't Stop The Music,1992,Belgium,228400,Accepted
1372411,The Gander,2004,UK,42000,Accepted
1375749,Shells,1983,UK,465375,Accepted
1376708,Wake Up Call,2007,US,136495,Accepted
1377425,The Two Ronnies,1976,UK,660198,Accepted
1380774,Live In Madrid,,Spain,31039,Accepted
1380892,HouseMoujik,2008-06-00,France,118548,Accepted
1384916,Flights Of Fantasy / Vibrations,,Germany,847547,Accepted
1385046,Just One Fix,1992,US,21265,Accepted
1385536,Soul Organic,2000,UK,177505,Accepted
1386693,1970 - 1977,1995,Finland,,Accepted
1387687,Waydown,1995,US,7954,Accepted
1387961,Billy Lee / R.A.S,1997,France,,Accepted
1389912,The Yello Metropolitan Mixdown Part II,1989,UK,,Accepted
1394624,You're Only Lonely,1979,UK,148336,Accepted
1406025,Dead End Stories,1998,US,387981,Accepted
1414019,Homes & Antiques Christmas Collection,2007,UK,,Accepted
1415501,I'm Not Going To Let You Go,1983,US,1130083,Accepted
1417456,Each And Every Part Of Me / My (Is Such A Lonely Word),1969,US,1444362,Accepted
1420320,I'm A Wheel,2004,UK,2798765,Accepted
1421647,No Compromise,1998,Italy,,Accepted
1423310,Mein Frankfurt,2007,Austria,,Accepted
1429974,Paranoid Android,1997,UK,97229,Accepted
1431116,Lady It's Time,1990,US,,Accepted
1434226,Another Perfect Day,1983,Mexico,43225,Accepted
1435516,Crescent,1996,US,37368,Accepted
1439980,3 Years Of D.I.Y.,2008-08-30,Germany,,Accepted
1440032,Love In The Digital Age / My Heart Is Set On You,2008-08-00,Belgium,571629,Accepted
1441052,Offensive Defense,1998,Netherlands,,Accepted
1442687,Pills 'N Thrills And Bellyaches,1990,Portugal,10610,Accepted
1445923,The Naked Gun 2½: The Smell Of Fear - Music From The Motion Picture,1991,US,256055,Accepted
1447068,Soft & Warm EP,2004,UK,,Accepted
1449868,Paying Billl,2008-08-00,Germany,55757,Accepted
1452528,Signed For Life (The Heartcore Demos),,Sweden,,Accepted
1452959,Lega Italiana Per La Lotta Contro L'Aids,2008-08-07,UK,,Accepted
1453598,Taxi Driver,2006,Europe,172714,Accepted
1455940,Vol. 2 Eire - Scottland - Breiz,1957,France,,Accepted
1460722,Jonathan Livingston Seagull (Original Motion Picture Sound Track),,Europe,54202,Accepted
1461767,Narama,2006-09-11,UK,70264,Accepted
1462539,Make It Good,1978,US,278460,Accepted
1462592,I Will Say Goodbye,1980,US,225555,Accepted
1464384,Funky Flute,1985,Netherlands,,Accepted
1465856,Pass Away Into Heaven,2002,US,,Accepted
1472148,Mad World,1996,Italy,107128,Accepted
1473219,Push Th' Little Daisies,1993-09-06,UK,32619,Accepted
1477378,Null,1996,US,,Accepted
1477702,Lookin' For Action,1976,Canada,59245,Accepted
1481842,Plaisir Des Dieux (Tonus Nº 1),1957,France,837423,Accepted
1481924,Bleak House,2008,Norway,79692,Accepted
1484377,Underground State Of Mind,2006-12-13,Bulgaria,,Accepted
1488294,Promo Only // Alternative Club June 08,2008-06-00,US,,Accepted
1498355,Holding You,1996,Germany,47039,Accepted
1501006,New Generation,1995-01-30,UK,112944,Accepted
1503271,Nü Sensae,2008,Canada,482805,Accepted
1506740,Dance Now! 7,1997,Finland,857019,Accepted
1508570,Tapestry,2008-10-02,Netherlands,26781,Accepted
1513376,Happy People,1998,Mexico,149708,Accepted
1515392,Tomato Killer,2009-01-12,Italy,,Accepted
1515438,"Sämpler Vol. 1 \"ch.electronique\"",2005-04-13,Switzerland,380567,Accepted
1518111,Thumb Biter,2008,US,,Accepted
1522617,Imagine My Frustration,,Germany,410341,Accepted
1522743,Pumpin,2002,Germany,152759,Accepted
1522826,Days Like This,1989,UK,116593,Accepted
1525136,Feel Good EP,2008-10-20,Netherlands,190152,Accepted
1527120,Latin Electrica,1984,Spain,,Accepted
1530914,Homere Instrumental Serie N° 1,,France,,Accepted
1532415,Fear Factory,1988,US,,Accepted
1535642,Smooth,1995,Europe,211235,Accepted
1537408,Just When I Think There's An Answer,2008-04-21,UK,1186584,Accepted
1544805,Cooking Vinyl,1986,UK,,Accepted
1546505,Don't Let The Feeling Go,1995,UK,98170,Accepted
1548643,Hot Nights In Ibiza,1987,Spain,209445,Accepted
1554029,538 Dance Smash - Hits Of The Year 2008,2008-11-00,Netherlands,,Accepted
1560089,War Against War,1973,UK,1203744,Accepted
1571026,Risperidone EP,2008-09-02,Japan,,Accepted
1578054,Rhythm Burst,2009-01-09,US,,Accepted
1579686,Wound,1991,Netherlands,110848,Accepted
1589842,The Preacher And The Bear / Bake Dat Chicken Pie,1916,US,1184585,Accepted
1589999,Good Life Remix,2001-11-00,US,85196,Accepted
1591029,Irish Spit,2008-10-09,US,,Accepted
1592015,Solo,2007-02-07,Japan,176522,Accepted
1595100,T'Raenon,1996,UK,34603,Accepted
1595812,The Golden Years (Old Cheese And Asparagus),2009-02-00,Netherlands,,Accepted
1600777,Empty Shadows,1987,US,1826381,Accepted
1602857,In Search Of Hope,2008-12-00,Japan,199306,Accepted
1605137,The Riot,1982,Benelux,,Accepted
1605148,Ein Lied Geht Um Die Welt,,Germany,1219266,Accepted
1613872,I Wanna Go Too Far,1995,US,1233267,Accepted
1617268,December Days,1998,Germany,,Accepted
1617474,Kali,2001-03-23,Japan,,Accepted
1620764,Tell The DJ,1998,US,145180,Accepted
1624846,Underground,2008-11-07,"UK, Europe & US",285203,Accepted
1625023,Electric Counterpoint,1994,Germany,367684,Accepted
1626584,On & On,2005-01-24,Europe,86566,Accepted
1627492,Roses For Sale,1981,Norway,84428,Accepted
1627729,In Some Other World,1987,UK,114299,Accepted
1629988,Eurosong For Kids,2003,Belgium,,Accepted
1630671,7 Wonders Of The World / Drunkard's Psalm,1967,UK,674783,Accepted
1632707,Valhalla,2008-04-03,Sweden,,Accepted
1633483,Joy: A Holiday Collection,1999,Europe,124808,Accepted
1635511,U Wanna Dance,1998,Europe,,Accepted
1639243,Guana Batz,1983,UK,,Accepted
1641120,Impurity,2004,UK,1655522,Accepted
1647356,VIII - IX,1988,Mexico,877509,Accepted
1647793,Colder Than A Deuce EP,2009-08-01,UK,1764893,Accepted
1649183,Manifesto,2005-06-04,"UK, Europe & US",374632,Accepted
1649298,Soul Galaxy  Gambling To Sweet Harmony,2008-08-29,Japan,,Accepted
1651108,Ágætis Byrjun,2009-03-09,UK,9621,Accepted
1656367,Blue Nite,1997,,,Accepted
1663279,Straight To Hell Returns,2004,UK,2678291,Accepted
1666630,The Stars Are Insane,1994,US,61011,Accepted
1668384,These Are Not Fall Colors,1994,US,60292,Accepted
1670746,Umbrella Wars,1996,US,,Accepted
1676143,Eleanor Rigby,1968,France,,Accepted
1676159,Tramp / Break It Up,1967,France,,Accepted
1678508,Wishville,2000,Europe,8013,Accepted
1679837,The Killah Kuts,,US,,Accepted
1681009,Popfart EP,2009,UK,,Accepted
1682037,"Mama, I'm Swollen",2009-03-10,US,119226,Accepted
1682218,Piotr,1971,Poland,190363,Accepted
1683359,I Need You So Bad,1971,France,434605,Accepted
1684406,Burn To Shine,2008-12-03,Japan,,Accepted
1685818,Jamology,1988,US,,Accepted
1690930,Push Me On (Playgroup Megamix),2009-03-09,US,1454210,Accepted
1694212,Out Of Ken E.P.,1996,Belgium,13571,Accepted
1698280,The Power Of The 7,1995,UK,,Accepted
1698569,Χρώματα,1996-06-04,Greece,179162,Accepted
1703506,The House Of The Rising Sun,1965,Hungary,1532780,Accepted
1706031,Everybody Be Dancin' / Gimme A Break,1977,US,361922,Accepted
1706907,Untitled,2001,Belgium,,Accepted
1710828,Non-Synchronous Sound,2009-03-30,UK,278204,Accepted
1711791,Absolutely Fabulous,1994,South Africa,71346,Accepted
1716095,Spy Versus Spy (Swemix Remix),1991,Germany,172953,Accepted
1716241,Five Man Acoustical Jam,1990,Europe,147218,Accepted
1718556,I'm A Player,1993,US,104798,Accepted
1721093,Vi Mot Världen,2009-03-04,Sweden,,Accepted
1722039,Midnite Special / Since I Met You Baby,1960,UK,197573,Accepted
1723887,"String Quartets By Schubert, Beethoven & Veress",2002,Germany,,Accepted
1725305,Wherever Love Takes Me / If I Wrote You A Song,1974,UK,1170685,Accepted
1729713,Blowin'in The Wind,1964,France,,Accepted
1733845,Runnin',2009-03-00,UK,139819,Accepted
1736001,Electric Frankenstein And Friends,2004,Germany,,Accepted
1741787,Tidal Wave Of Hype,1994-03-00,UK,22280,Accepted
1745670,War Ina Babylon,1976,Nigeria,490972,Accepted
1748417,Moon Of Alabama / Partisan,1969,Europe,881572,Accepted
1749802,Town Crier,1963,UK,732044,Accepted
1756925,Beautiful Life,1998,US,812510,Accepted
1758739,Sketchbook & Alvin's Sax,2006,UK,1522143,Accepted
1759638,Pekinška Patka,2006,Serbia and Montenegro,,Accepted
1761864,Hello = ¡Hola!,1984,Spain,45894,Accepted
1766905,Peppermint Steamroom,2009,US,,Accepted
1767488,Mr Hurst,1987-02-13,UK,,Accepted
1767568,Keep On / Can't Live Like This,2003,UK,82993,Accepted
1768271,Animal Trap,2003-06-01,Germany,246661,Accepted
1768276,Had Enuf?,1990,US,228396,Accepted
1768967,Reality,1995,Netherlands,,Accepted
1769733,Sugar / Soir,2009-05-11,Germany,2604746,Accepted
1770750,I'm So Into You,1992,US,78352,Accepted
1773639,Blitzkrieg,2008,US,,Accepted
1774127,Tourist Zone,2003,Ukraine,153837,Accepted
1777871,It Tears Me Up,1966,UK,275964,Accepted
1780026,Whatcha Gonna Do,2008-10-23,US,104242,Accepted
1780284,Good Good Loving,2003,Denmark,196219,Accepted
1786298,Ridin' Dirty / Ridiculous,2009-06-09,UK,,Accepted
1788102,Turn It Up,2005,US,143471,Accepted
1795243,I Only Wanna Be With You,1976,UK,91491,Accepted
1798490,Living Strings Play Music For Romance,1960,US,548397,Accepted
1799056,Göran Rydh,1979,Sweden,2568383,Accepted
1800520,Original Album Classics,2007,Europe,749172,Accepted
1801378,Maximum Monster Magnet (The Unauthorised Biography Of Monster Magnet),2000,UK,,Accepted
1801869,The Clank Mechanics EP,2009-06-01,US,140982,Accepted
1803617,Go Go Dynamo,1987,France,117610,Accepted
1806630,All I Really Want To Do,1965,Germany,30045,Accepted
1814903,Mám Ráda,2000,Czech Republic,,Accepted
1817964,Everything I Own / Miss Me Blind,1993,US,71262,Accepted
1818642,Experimint(Fe) Lp,2002,US,,Accepted
1824260,Spit And Gristle,2008,Australia,,Accepted
1827941,Ghost Town Bootleg / Late Night Blues Bootleg,2009,US,,Accepted
1832540,Maxi Dance 3,1996,France,,Accepted
1837846,Everything's Coming Up Love / No Matter Where,1976,US,514518,Accepted
1838862,Soundwaves (Today's Top Hits And Stars),1980,US,731556,Accepted
1845523,L'Étudiante,1992,France,134141,Accepted
1851578,A Gogo Music Artist Sampler (Spring Collection 06),2006-04-10,Germany,178246,Accepted
1853655,Grand Levitation,2008,Belgium,405563,Accepted
1859343,Emile Jacotey,,France,158686,Accepted
1861475,Be-Bop-A-Lula,1956,UK,187247,Accepted
1861521,Astral / Yes,1996,UK,159868,Accepted
1863404,Rock'N'Roll,1999,Norway,2525458,Accepted
1865560,Tempus Show,1970,Switzerland,1284294,Accepted
1866247,Ellingtonia Volume 1,1943,US,960444,Accepted
1866530,The Little White Wonder - Volume 2,1975,Italy,401127,Accepted
1868171,Cosmic Dance For Planet Earth,2009-02-00,Mexico,,Accepted
1872893,"Rip, Mix, Burn. Vol. 2",2003,US,,Accepted
1873340,The Best Of The Mahavishnu Orchestra,,US,72388,Accepted
1874736,Rituals,2009-06-28,US,,Accepted
1875009,I'm On My Way,1989-01-30,UK,29703,Accepted
1875743,Deep Night For Resting,2008,US,,Accepted
1877055,Stranded,1998,US,877416,Accepted
1879603,Universal Love,1999,Spain,543167,Accepted
1880368,Kuuminta Hottia Streettape Vol. 1,2004,Finland,,Accepted
1884005,Eagle-Armoury Records 2009 Metal/Hard Rock Sampler,2009-08-11,US,,Accepted
1888378,Desperation,2007,US,192860,Accepted
1892327,Leave Me Amor,2009-07-06,France,,Accepted
1897812,O Herliga London,2008,Norway,,Accepted
1899500,Els Conills Salten La Bardissa,2004,US,,Accepted
1902671,Craig's House,2005-02-04,Japan,2630360,Accepted
1903981,Black Christmas,2005,UK,648266,Accepted
1906023,Freedom To Express Yourself,1976,France,333996,Accepted
1909948,Sabrina,1987-12-21,Japan,78671,Accepted
1912563,(And Now - The Waltz) C'est La Vie,1982-11-00,UK,643211,Accepted
1912609,Live USA,,Germany,,Accepted
1914508,The Fisher Fidelity Standard,1972,US,,Accepted
1917467,Ferry Corsten Presents Corsten’s Countdown Summer Bundle,2009-09-14,Netherlands,,Accepted
1918791,Dusty Dance,2009-06-29,Germany,206139,Accepted
1922156,Louie Louie,1993,Europe,38389,Accepted
1924657,In Search Of Sunrise 7: Asia,2008,Russia,37798,Accepted
1925853,Intellectual Motion,2009-03-21,US,,Accepted
1926030,Spirit Tales,1998,Europe,215285,Accepted
1926439,Obsessed,2009,UK,186321,Accepted
1926448,Rip Off VII,2005,Germany,263025,Accepted
1930045,"Yes, Yes, Y'all",1996,UK,231804,Accepted
1934193,Shui = 水,2006,China,,Accepted
1949573,Personally,1982,US,522440,Accepted
1950777,Farben 2,2009-10-02,Germany,,Accepted
1956556,Sizzlin Hot,1996,Italy,1527975,Accepted
1958000,Quakesound,2009-02-22,UK,,Accepted
1958349,Give Me Back My Love,1979,Italy,,Accepted
1958658,You Spin Me Round (Like A Record),1984,US,76420,Accepted
1960176,Sexual,1992,US,167819,Accepted
1961582,Mega Pills,,France,,Accepted
1963863,Rosemary's Baby: The Remixes,2007-06-28,US,,Accepted
1964979,Safe As Milk,1969,France,77399,Accepted
1966072,"Presents... \"The Sun\"",2002-10-25,Japan,,Accepted
1966345,Hörselmat,1971,Sweden,392695,Accepted
1970352,Happy Hour,1997-11-06,Japan,88205,Accepted
1970591,Obsessive Participant,1998,US,,Accepted
1970868,Paix. Hommage À Les Joyaux De La Princesse,2009-09-21,Germany,189705,Accepted
1972283,Ray Sawyer,1977,UK,294476,Accepted
1975793,Epilogue / The Return Of The Northern Moon,1998,US,,Accepted
1976129,Lisa,1966,US,,Accepted
1976719,Career Criminal,2006-10-31,US,452860,Accepted
1976883,Greatest Hits,2007,Russia,1045716,Accepted
1978737,Get Happy!,1984,US,42856,Accepted
1979215,Latin X-Press 2,2001,US,976656,Accepted
1980069,Vernal Mystery Hour,2009-10-00,US,,Accepted
1980672,Theme From Shaft / Don't Let Go / Shaft II,1993,Canada,720971,Accepted
1984349,Do It Again / Making Whoopee,1948,US,2417725,Accepted
1991358,No Experience Necessary,1989,US,197046,Accepted
1992966,Jule,2009-10-31,France,194576,Accepted
1993462,Express,1975,Italy,370124,Accepted
1996412,Iluei Äntil,2004,Finland,,Accepted
1998669,Of Decay And Desire,2003-10-20,Germany,488880,Accepted
1998943,Che Sarà,1992,Netherlands,507505,Accepted
2003133,Leave It All Behind,2009-11-09,UK,196932,Accepted
2004154,Black Star EP 7,2003,Austria,,Accepted
2004413,Подруга Друга,2002,Russia,1212470,Accepted
2005550,The Luxury Gap,1988,Europe,56820,Accepted
2005685,Showing Out,1986,Europe,86242,Accepted
2007761,Desmond Blue,,US,,Accepted
2008594,Bastards,2004,Germany,,Accepted
